"","IndividualID","Year","Income","CreditScore","Age","Education","CreditCardBalance","Default"
"1095",219,2023,3.8,668,34,"Graduate",2.63,0
"1096",220,2019,7.7,687,43,"High School",6.45,0
"1097",220,2020,9.6,671,44,"High School",18.16,0
"1098",220,2021,4.7,643,45,"High School",2.99,0
"1099",220,2022,5.7,618,46,"High School",5.12,0
"1100",220,2023,1.6,586,47,"High School",0,0
"1101",221,2019,6.7,667,34,"High School",8.7,0
"1102",221,2020,4.2,696,35,"High School",3.92,0
"1103",221,2021,4.8,646,36,"High School",2.04,0
"1104",221,2022,9.7,688,37,"High School",21.1,0
"1105",221,2023,7.1,761,38,"High School",5.93,0
"1106",222,2019,7.5,747,41,"High School",8.06,0
"1107",222,2020,2.5,625,42,"High School",0,0
"1108",222,2021,2.8,677,43,"High School",0,0
"1109",222,2022,8.9,615,44,"High School",10.92,0
"1110",222,2023,8.5,684,45,"High School",11.21,0
"1111",223,2019,7.5,647,29,"High School",17.12,0
"1112",223,2020,3.5,664,30,"High School",0,0
"1113",223,2021,2.9,607,31,"High School",0,0
"1114",223,2022,5.4,710,32,"High School",5.03,0
"1115",223,2023,5.7,646,33,"High School",6.24,0
"1116",224,2019,3,628,44,"High School",3.04,0
"1117",224,2020,7.9,646,45,"High School",12.68,0
"1118",224,2021,1.2,654,46,"High School",0,0
"1119",224,2022,7.4,732,47,"High School",14.16,0
"1120",224,2023,8.6,594,48,"High School",13.36,0
"1121",225,2019,9.4,773,29,"High School",14.2,0
"1122",225,2020,7,611,30,"High School",7.78,0
"1123",225,2021,3.4,659,31,"High School",0,0
"1124",225,2022,3,547,32,"High School",2.06,0
"1125",225,2023,8.8,617,33,"High School",10.7,0
"1126",226,2019,1.2,687,45,"High School",0,0
"1127",226,2020,8.7,675,46,"High School",10.49,0
"1128",226,2021,5.7,671,47,"High School",5.45,1
"1129",226,2022,4.9,627,48,"High School",3.71,1
"1130",226,2023,9.4,558,49,"High School",20.88,0
"1131",227,2019,2.5,596,35,"College",0,0
"1132",227,2020,4.4,639,36,"College",2.14,0
"1133",227,2021,2.2,681,37,"College",0,0
"1134",227,2022,2.3,692,38,"College",0,0
"1135",227,2023,7.1,635,39,"College",9.63,0
"1136",228,2019,6.1,642,44,"High School",6.97,0
"1137",228,2020,5.2,642,45,"High School",4.35,0
"1138",228,2021,8.3,653,46,"High School",15.13,0
"1139",228,2022,9.7,727,47,"High School",12.71,1
"1140",228,2023,5.6,614,48,"High School",5.5,0
"1141",229,2019,7.3,640,50,"High School",7.82,0
"1142",229,2020,2.6,654,51,"High School",0,0
"1143",229,2021,4.2,583,52,"High School",1.52,0
"1144",229,2022,1.4,604,53,"High School",0,1
"1145",229,2023,2.4,660,54,"High School",3.12,0
"1146",230,2019,1.9,671,49,"High School",0,0
"1147",230,2020,3.5,707,50,"High School",0.8,0
"1148",230,2021,4.5,627,51,"High School",3.51,0
"1149",230,2022,6.7,723,52,"High School",6.37,0
"1150",230,2023,7.4,607,53,"High School",8.18,0
"1151",231,2019,3.9,570,30,"College",2.64,0
"1152",231,2020,9.7,553,31,"College",19.77,0
"1153",231,2021,7.3,705,32,"College",9.77,1
"1154",231,2022,2.4,665,33,"College",0,0
"1155",231,2023,4.3,643,34,"College",2.75,0
"1156",232,2019,3.7,635,33,"College",3.1,0
"1157",232,2020,5.1,729,34,"College",3,0
"1158",232,2021,8.4,710,35,"College",8.56,0
"1159",232,2022,3.1,600,36,"College",0.14,0
"1160",232,2023,4.6,580,37,"College",3.86,0
"1161",233,2019,9.7,704,41,"Graduate",12.62,0
"1162",233,2020,2.1,678,42,"Graduate",0,0
"1163",233,2021,6.7,624,43,"Graduate",8.8,0
"1164",233,2022,7.3,670,44,"Graduate",10.79,0
"1165",233,2023,6.3,549,45,"Graduate",8.34,0
"1166",234,2019,10,617,35,"High School",13.25,0
"1167",234,2020,1.4,672,36,"High School",0,0
"1168",234,2021,9.9,646,37,"High School",13.34,0
"1169",234,2022,7.7,586,38,"High School",13.17,0
"1170",234,2023,4.9,701,39,"High School",1.4,0
"1171",235,2019,2.4,708,38,"High School",0,0
"1172",235,2020,5,603,39,"High School",3.7,0
"1173",235,2021,2.7,641,40,"High School",0,0
"1174",235,2022,4.8,687,41,"High School",1.98,0
"1175",235,2023,8.4,693,42,"High School",8.53,0
"1176",236,2019,1.5,624,45,"High School",0,0
"1177",236,2020,3.9,606,46,"High School",0.84,0
"1178",236,2021,8.6,667,47,"High School",12.52,0
"1179",236,2022,1.4,554,48,"High School",0.9,0
"1180",236,2023,8.1,602,49,"High School",7.31,0
"1181",237,2019,9.7,689,49,"Graduate",13.95,0
"1182",237,2020,6.9,565,50,"Graduate",11.81,0
"1183",237,2021,1.1,590,51,"Graduate",0,0
"1184",237,2022,5.2,638,52,"Graduate",4.28,0
"1185",237,2023,7.4,635,53,"Graduate",7.13,0
"1186",238,2019,1.3,562,30,"College",0,0
"1187",238,2020,8.6,675,31,"College",11.62,0
"1188",238,2021,7.7,599,32,"College",12.08,0
"1189",238,2022,3.4,642,33,"College",0,1
"1190",238,2023,7.7,640,34,"College",14.95,0
"1191",239,2019,7,685,40,"High School",9.01,0
"1192",239,2020,2.5,647,41,"High School",0.3,0
"1193",239,2021,7,643,42,"High School",10.58,0
"1194",239,2022,9.4,733,43,"High School",18.26,0
"1195",239,2023,8.7,669,44,"High School",16.59,0
"1196",240,2019,8,681,51,"High School",13.86,0
"1197",240,2020,7.2,674,52,"High School",9.39,0
"1198",240,2021,6.3,679,53,"High School",5.91,0
"1199",240,2022,4.6,717,54,"High School",1.83,0
"1200",240,2023,2.2,647,55,"High School",2.9,0
"1201",241,2019,8.4,662,38,"College",15.62,0
"1202",241,2020,7.5,748,39,"College",9.98,1
"1203",241,2021,8.1,623,40,"College",13.87,1
"1204",241,2022,1.2,715,41,"College",0,0
"1205",241,2023,2.6,620,42,"College",5.14,0
"1206",242,2019,6.4,736,38,"High School",5.75,0
"1207",242,2020,1.7,617,39,"High School",0,0
"1208",242,2021,7.4,609,40,"High School",9.9,0
"1209",242,2022,6.1,702,41,"High School",6.53,0
"1210",242,2023,3.5,698,42,"High School",1.48,0
"1211",243,2019,4.5,678,33,"College",2.83,0
"1212",243,2020,7.1,664,34,"College",8.99,0
"1213",243,2021,2.5,662,35,"College",0.77,1
"1214",243,2022,2,753,36,"College",0,0
"1215",243,2023,5.8,578,37,"College",7.97,0
"1216",244,2019,1.9,601,39,"College",0,0
"1217",244,2020,1.8,586,40,"College",0,0
"1218",244,2021,6.8,698,41,"College",9.7,0
"1219",244,2022,6.1,638,42,"College",6.16,0
"1220",244,2023,3.7,643,43,"College",0,1
"1221",245,2019,3.4,739,49,"High School",0.55,0
"1222",245,2020,6.7,621,50,"High School",9.43,0
"1223",245,2021,8.5,751,51,"High School",8.11,0
"1224",245,2022,1.5,580,52,"High School",0,0
"1225",245,2023,9.9,716,53,"High School",21.31,1
"1226",246,2019,1.2,666,31,"High School",0,0
"1227",246,2020,2.6,631,32,"High School",0,0
"1228",246,2021,4,641,33,"High School",6.22,0
"1229",246,2022,8.7,717,34,"High School",19.33,0
"1230",246,2023,2.7,735,35,"High School",0.38,0
"1231",247,2019,8.2,566,51,"Graduate",14.97,0
"1232",247,2020,8.7,821,52,"Graduate",6.41,0
"1233",247,2021,5.2,779,53,"Graduate",3.34,0
"1234",247,2022,6.8,624,54,"Graduate",10.96,0
"1235",247,2023,3.9,647,55,"Graduate",0.71,0
"1236",248,2019,5.2,617,51,"Graduate",3.9,0
"1237",248,2020,9.5,645,52,"Graduate",18.83,0
"1238",248,2021,3.2,687,53,"Graduate",1.83,0
"1239",248,2022,1.2,655,54,"Graduate",0,0
"1240",248,2023,9.7,660,55,"Graduate",17.74,0
"1241",249,2019,3.3,724,40,"College",0,0
"1242",249,2020,6.9,540,41,"College",8.36,0
"1243",249,2021,1.7,625,42,"College",0,0
"1244",249,2022,9.7,657,43,"College",18.97,0
"1245",249,2023,9.3,611,44,"College",29.61,0
"1246",250,2019,8.8,703,45,"College",18.87,0
"1247",250,2020,4.8,628,46,"College",5.45,0
"1248",250,2021,8,629,47,"College",12.38,0
"1249",250,2022,3.7,709,48,"College",0.17,0
"1250",250,2023,3.6,692,49,"College",0,0
"1251",251,2019,10,642,55,"High School",14.01,0
"1252",251,2020,9.9,634,56,"High School",21.36,0
"1253",251,2021,5.3,578,57,"High School",5.46,0
"1254",251,2022,7.9,615,58,"High School",11.48,0
"1255",251,2023,4,780,59,"High School",0,0
"1256",252,2019,3.1,648,44,"High School",0.52,0
"1257",252,2020,6.6,696,45,"High School",7.29,0
"1258",252,2021,4.1,641,46,"High School",0,0
"1259",252,2022,1.5,680,47,"High School",0,1
"1260",252,2023,9.8,647,48,"High School",11.56,0
"1261",253,2019,7.2,718,40,"College",9.91,0
"1262",253,2020,8.8,625,41,"College",11.37,0
"1263",253,2021,5.2,565,42,"College",5.3,0
"1264",253,2022,2.1,695,43,"College",0,0
"1265",253,2023,7.1,638,44,"College",10.05,1
"1266",254,2019,1.2,723,34,"College",0,0
"1267",254,2020,2.5,656,35,"College",0.02,0
"1268",254,2021,9.1,723,36,"College",13.09,0
"1269",254,2022,2.4,668,37,"College",0,0
"1270",254,2023,3.3,633,38,"College",0.46,1
"1271",255,2019,3.2,686,55,"Graduate",0,0
"1272",255,2020,3.8,627,56,"Graduate",2.08,0
"1273",255,2021,3,734,57,"Graduate",0,0
"1274",255,2022,1.3,657,58,"Graduate",0,0
"1275",255,2023,9.1,549,59,"Graduate",12.25,1
"1276",256,2019,9.6,626,32,"High School",20.25,1
"1277",256,2020,9.5,568,33,"High School",16.4,0
"1278",256,2021,5.1,541,34,"High School",5.62,0
"1279",256,2022,4.9,653,35,"High School",3.46,0
"1280",256,2023,1.5,682,36,"High School",0,0
"1281",257,2019,4.2,612,38,"High School",3.01,0
"1282",257,2020,9.1,584,39,"High School",15.52,1
"1283",257,2021,4.3,620,40,"High School",1.33,0
"1284",257,2022,5.5,572,41,"High School",6.57,0
"1285",257,2023,5.7,685,42,"High School",6.1,0
"1286",258,2019,2.5,679,33,"College",0,0
"1287",258,2020,5.8,570,34,"College",6.89,0
"1288",258,2021,2,619,35,"College",0.02,0
"1289",258,2022,6.5,702,36,"College",7.25,0
"1290",258,2023,5.9,642,37,"College",6.5,0
"1291",259,2019,3,650,27,"High School",0,0
"1292",259,2020,9.1,671,28,"High School",11.64,0
"1293",259,2021,2.8,681,29,"High School",0,0
"1294",259,2022,4.8,710,30,"High School",2.96,0
"1295",259,2023,9,689,31,"High School",11.81,0
"1296",260,2019,3.1,581,54,"Graduate",0.95,0
"1297",260,2020,3.6,632,55,"Graduate",0,0
"1298",260,2021,8.9,665,56,"Graduate",19.42,0
"1299",260,2022,6.6,645,57,"Graduate",7.12,0
"1300",260,2023,8.7,541,58,"Graduate",13.73,0
"1301",261,2019,5.3,612,27,"Graduate",4.68,0
"1302",261,2020,9,701,28,"Graduate",13.9,0
"1303",261,2021,2.5,658,29,"Graduate",0.08,0
"1304",261,2022,6.6,576,30,"Graduate",9.67,0
"1305",261,2023,7.5,661,31,"Graduate",7.59,0
"1306",262,2019,2.7,642,39,"High School",1.01,0
"1307",262,2020,6.1,684,40,"High School",5.8,0
"1308",262,2021,7,755,41,"High School",7.48,0
"1309",262,2022,9.3,574,42,"High School",19.97,0
"1310",262,2023,3.9,625,43,"High School",2.28,0
"1311",263,2019,5.9,643,31,"High School",6.14,0
"1312",263,2020,1,543,32,"High School",0,0
"1313",263,2021,4.3,648,33,"High School",0.47,0
"1314",263,2022,6.7,620,34,"High School",10.43,0
"1315",263,2023,6.5,762,35,"High School",5.61,0
"1316",264,2019,8.4,504,54,"College",16.17,0
"1317",264,2020,2.1,724,55,"College",1.46,0
"1318",264,2021,7,700,56,"College",8.09,0
"1319",264,2022,2.8,687,57,"College",0.65,0
"1320",264,2023,6.3,657,58,"College",7.15,0
"1321",265,2019,7.3,614,53,"Graduate",11.72,1
"1322",265,2020,5.8,705,54,"Graduate",6.36,0
"1323",265,2021,4.3,606,55,"Graduate",3.56,1
"1324",265,2022,7.3,685,56,"Graduate",12.97,0
"1325",265,2023,5.3,670,57,"Graduate",5.42,0
"1326",266,2019,3.1,704,41,"High School",4.51,1
"1327",266,2020,5.1,620,42,"High School",5.27,0
"1328",266,2021,1.7,621,43,"High School",0,0
"1329",266,2022,3.3,665,44,"High School",0,0
"1330",266,2023,6,665,45,"High School",6.81,0
"1331",267,2019,1.2,719,54,"High School",0,0
"1332",267,2020,2.9,674,55,"High School",0,0
"1333",267,2021,6.7,657,56,"High School",8.51,0
"1334",267,2022,7.5,692,57,"High School",13.77,0
"1335",267,2023,8,623,58,"High School",6.43,0
"1336",268,2019,1.7,705,46,"High School",0,0
"1337",268,2020,1.9,599,47,"High School",4.9,0
"1338",268,2021,9.5,667,48,"High School",19.55,0
"1339",268,2022,9.4,565,49,"High School",19.85,0
"1340",268,2023,9.3,662,50,"High School",12.94,0
"1341",269,2019,6.8,572,45,"High School",8.62,0
"1342",269,2020,2.4,638,46,"High School",0,0
"1343",269,2021,9.2,562,47,"High School",16.53,0
"1344",269,2022,9.3,618,48,"High School",16.48,0
"1345",269,2023,2.5,611,49,"High School",0,0
"1346",270,2019,1.7,678,32,"High School",0,0
"1347",270,2020,6.1,621,33,"High School",5.71,0
"1348",270,2021,4.3,612,34,"High School",2.26,0
"1349",270,2022,5.1,711,35,"High School",3.81,0
"1350",270,2023,5.2,733,36,"High School",3.42,0
"1351",271,2019,8,705,44,"High School",9.36,0
"1352",271,2020,8.4,575,45,"High School",13.23,0
"1353",271,2021,3.5,714,46,"High School",3.29,0
"1354",271,2022,7.6,589,47,"High School",8.65,0
"1355",271,2023,5.5,646,48,"High School",5.65,0
"1356",272,2019,1.6,687,51,"College",0,0
"1357",272,2020,1.3,639,52,"College",7.63,0
"1358",272,2021,3.1,642,53,"College",0,0
"1359",272,2022,3,656,54,"College",1.3,0
"1360",272,2023,4.8,671,55,"College",3.71,0
"1361",273,2019,5.9,671,34,"Graduate",6.75,0
"1362",273,2020,7.4,564,35,"Graduate",11.84,0
"1363",273,2021,3.2,641,36,"Graduate",0,0
"1364",273,2022,9.1,664,37,"Graduate",12.78,0
"1365",273,2023,5.3,680,38,"Graduate",4.99,0
"1366",274,2019,3.4,634,36,"High School",0,0
"1367",274,2020,3.9,615,37,"High School",1.16,0
"1368",274,2021,7,582,38,"High School",9.18,0
"1369",274,2022,7.6,614,39,"High School",8.68,0
"1370",274,2023,6.1,644,40,"High School",5.76,0
"1371",275,2019,8.9,618,32,"Graduate",7.1,0
"1372",275,2020,4.7,680,33,"Graduate",4.54,0
"1373",275,2021,2.8,668,34,"Graduate",3.33,0
"1374",275,2022,5.2,570,35,"Graduate",5.77,0
"1375",275,2023,4.4,666,36,"Graduate",3.9,0
"1376",276,2019,3.2,677,46,"High School",0,0
"1377",276,2020,9.3,637,47,"High School",15.33,0
"1378",276,2021,5.2,649,48,"High School",4.48,0
"1379",276,2022,1.1,628,49,"High School",2.38,0
"1380",276,2023,9.5,635,50,"High School",13.19,0
"1381",277,2019,4.4,600,32,"College",1.99,1
"1382",277,2020,1.1,671,33,"College",0,0
"1383",277,2021,9.8,589,34,"College",16.26,0
"1384",277,2022,4.4,620,35,"College",5.36,0
"1385",277,2023,9.9,604,36,"College",15.49,0
"1386",278,2019,2.3,606,28,"Graduate",7.38,1
"1387",278,2020,6.1,632,29,"Graduate",7.94,0
"1388",278,2021,8.1,626,30,"Graduate",12.53,0
"1389",278,2022,2.7,615,31,"Graduate",0,0
"1390",278,2023,7.4,637,32,"Graduate",10,0
"1391",279,2019,6.1,571,31,"College",8.91,0
"1392",279,2020,1.1,656,32,"College",0,0
"1393",279,2021,3.3,682,33,"College",0,0
"1394",279,2022,5.2,586,34,"College",5.35,0
"1395",279,2023,9.3,579,35,"College",19.09,0
"1396",280,2019,10,762,47,"College",10.19,0
"1397",280,2020,2.9,662,48,"College",0,0
"1398",280,2021,5.9,653,49,"College",6.43,0
"1399",280,2022,6.8,640,50,"College",8.08,0
"1400",280,2023,9.1,675,51,"College",10.31,0
"1401",281,2019,7.6,652,34,"High School",6.53,0
"1402",281,2020,6.5,623,35,"High School",5.28,0
"1403",281,2021,3,628,36,"High School",2.97,0
"1404",281,2022,9.2,633,37,"High School",14.64,0
"1405",281,2023,8.2,634,38,"High School",14.7,0
"1406",282,2019,3.8,612,45,"College",1.09,0
"1407",282,2020,3,704,46,"College",3.74,0
"1408",282,2021,6.9,655,47,"College",9.37,0
"1409",282,2022,7.6,611,48,"College",14.68,0
"1410",282,2023,5.2,680,49,"College",4.22,0
"1411",283,2019,8.8,668,33,"College",20.01,0
"1412",283,2020,7.1,643,34,"College",10.2,0
"1413",283,2021,2.5,670,35,"College",8.03,0
"1414",283,2022,1.1,605,36,"College",0,0
"1415",283,2023,8.8,640,37,"College",14.99,0
"1416",284,2019,1.9,600,25,"High School",3.28,0
"1417",284,2020,3.8,591,26,"High School",1.62,0
"1418",284,2021,4.9,633,27,"High School",4.23,0
"1419",284,2022,6.5,658,28,"High School",7.17,0
"1420",284,2023,4.1,604,29,"High School",1.43,0
"1421",285,2019,6.2,641,46,"High School",6.62,0
"1422",285,2020,8.5,558,47,"High School",12.08,0
"1423",285,2021,4,628,48,"High School",4.07,0
"1424",285,2022,4.4,709,49,"High School",1.81,0
"1425",285,2023,6.5,592,50,"High School",8.97,0
"1426",286,2019,5.5,590,31,"Graduate",5.77,0
"1427",286,2020,2,639,32,"Graduate",0,0
"1428",286,2021,8.6,677,33,"Graduate",5.98,0
"1429",286,2022,5,712,34,"Graduate",3.43,0
"1430",286,2023,7.8,783,35,"Graduate",6.9,0
"1431",287,2019,8.2,690,48,"High School",13.6,0
"1432",287,2020,4.5,684,49,"High School",2.31,0
"1433",287,2021,1.1,751,50,"High School",0,0
"1434",287,2022,7.7,635,51,"High School",10.45,0
"1435",287,2023,1.6,639,52,"High School",0,0
"1436",288,2019,5.8,663,30,"High School",6.39,0
"1437",288,2020,2.1,579,31,"High School",4.53,0
"1438",288,2021,7.1,558,32,"High School",12.96,0
"1439",288,2022,1.5,740,33,"High School",0,0
"1440",288,2023,8.2,621,34,"High School",11.8,0
"1441",289,2019,7,627,53,"Graduate",11.61,0
"1442",289,2020,3.2,600,54,"Graduate",0.33,0
"1443",289,2021,2.4,657,55,"Graduate",1.75,0
"1444",289,2022,1.5,680,56,"Graduate",0,0
"1445",289,2023,1.1,639,57,"Graduate",0,0
"1446",290,2019,8.5,651,50,"College",14.83,0
"1447",290,2020,3.4,698,51,"College",0,0
"1448",290,2021,1.5,649,52,"College",0,0
"1449",290,2022,4.1,622,53,"College",1.85,0
"1450",290,2023,6.2,647,54,"College",7.48,0
"1451",291,2019,8.2,608,25,"High School",16.02,0
"1452",291,2020,4.1,655,26,"High School",2.42,0
"1453",291,2021,2.2,605,27,"High School",1.2,0
"1454",291,2022,8,720,28,"High School",11.01,0
"1455",291,2023,8.9,526,29,"High School",11.55,0
"1456",292,2019,9.9,670,46,"College",17.53,0
"1457",292,2020,6.9,626,47,"College",10.21,0
"1458",292,2021,3.3,749,48,"College",1.82,0
"1459",292,2022,6.8,638,49,"College",8.12,0
"1460",292,2023,5.1,674,50,"College",4.92,0
"1461",293,2019,2.8,669,46,"High School",0,0
"1462",293,2020,6.5,662,47,"High School",9.56,0
"1463",293,2021,9.8,676,48,"High School",14.49,0
"1464",293,2022,2.8,750,49,"High School",0.07,0
"1465",293,2023,4.9,696,50,"High School",3.83,0
"1466",294,2019,4.1,660,31,"High School",2.62,0
"1467",294,2020,1.3,740,32,"High School",0,0
"1468",294,2021,1.9,679,33,"High School",0,0
"1469",294,2022,4.8,683,34,"High School",2.1,0
"1470",294,2023,1.4,712,35,"High School",0,0
"1471",295,2019,1.2,658,36,"College",0,0
"1472",295,2020,2.6,686,37,"College",3.14,0
"1473",295,2021,4.4,636,38,"College",5.55,0
"1474",295,2022,6.3,656,39,"College",8.29,1
"1475",295,2023,4,652,40,"College",3.03,0
"1476",296,2019,5.5,618,37,"High School",5.45,0
"1477",296,2020,7.8,752,38,"High School",9.92,0
"1478",296,2021,2.5,622,39,"High School",0,0
"1479",296,2022,8.6,632,40,"High School",12.26,0
"1480",296,2023,3.9,716,41,"High School",1.64,0
"1481",297,2019,3.1,649,37,"High School",0,0
"1482",297,2020,3.8,708,38,"High School",0.92,0
"1483",297,2021,8.1,620,39,"High School",14.03,0
"1484",297,2022,3.3,649,40,"High School",3.71,0
"1485",297,2023,9.3,637,41,"High School",19.31,1
"1486",298,2019,2.3,602,48,"High School",0,0
"1487",298,2020,2.9,635,49,"High School",0,0
"1488",298,2021,6.6,617,50,"High School",6.52,0
"1489",298,2022,3.3,693,51,"High School",0,0
"1490",298,2023,7.4,635,52,"High School",9.07,0
"1491",299,2019,7.7,646,27,"College",14.98,0
"1492",299,2020,3.4,609,28,"College",0,0
"1493",299,2021,6.2,661,29,"College",7.29,0
"1494",299,2022,9.2,569,30,"College",23.43,0
"1495",299,2023,7.4,503,31,"College",13.95,0
"1496",300,2019,8.6,744,27,"High School",14.46,0
"1497",300,2020,9.3,688,28,"High School",12.54,0
"1498",300,2021,3.7,682,29,"High School",0,0
"1499",300,2022,6.9,538,30,"High School",11.71,0
"1500",300,2023,2.3,684,31,"High School",0,1
"1501",301,2019,8.7,676,40,"High School",12.29,0
"1502",301,2020,7,646,41,"High School",8.26,0
"1503",301,2021,7.6,691,42,"High School",6.57,0
"1504",301,2022,3.8,706,43,"High School",0,0
"1505",301,2023,7,644,44,"High School",6.55,0
"1506",302,2019,5.2,747,40,"High School",2.9,0
"1507",302,2020,6.9,699,41,"High School",5.68,0
"1508",302,2021,8.1,711,42,"High School",13.67,0
"1509",302,2022,9.1,634,43,"High School",17.63,0
"1510",302,2023,5.7,643,44,"High School",5.8,0
"1511",303,2019,2.4,604,32,"High School",1.44,0
"1512",303,2020,3.4,670,33,"High School",0,0
"1513",303,2021,2.2,663,34,"High School",0,0
"1514",303,2022,3.1,655,35,"High School",0,0
"1515",303,2023,7.5,616,36,"High School",9.47,0
"1516",304,2019,6.6,638,43,"High School",7.99,0
"1517",304,2020,5.1,749,44,"High School",3.01,0
"1518",304,2021,6.7,604,45,"High School",7.24,0
"1519",304,2022,5.8,630,46,"High School",5.94,0
"1520",304,2023,4,580,47,"High School",5.99,0
"1521",305,2019,7.9,588,44,"High School",11.16,0
"1522",305,2020,6.7,636,45,"High School",7.59,0
"1523",305,2021,8,630,46,"High School",13.74,0
"1524",305,2022,2.6,619,47,"High School",0,1
"1525",305,2023,4.6,611,48,"High School",4.34,0
"1526",306,2019,9.7,640,45,"High School",22.93,0
"1527",306,2020,4.4,707,46,"High School",0.82,0
"1528",306,2021,1.7,632,47,"High School",0,0
"1529",306,2022,5.8,586,48,"High School",6.52,0
"1530",306,2023,9.5,597,49,"High School",24.29,1
"1531",307,2019,8.7,550,29,"College",17.48,0
"1532",307,2020,5.9,564,30,"College",6.45,0
"1533",307,2021,7,613,31,"College",6.73,0
"1534",307,2022,5.5,601,32,"College",4.73,0
"1535",307,2023,9.3,593,33,"College",15.67,0
"1536",308,2019,1.8,749,29,"College",0.7,0
"1537",308,2020,5.5,738,30,"College",4.33,0
"1538",308,2021,8,778,31,"College",12.67,0
"1539",308,2022,8.8,689,32,"College",14.8,0
"1540",308,2023,9.1,642,33,"College",15.89,0
"1541",309,2019,8.3,598,55,"College",17.71,0
"1542",309,2020,2.4,595,56,"College",1.29,0
"1543",309,2021,7.6,625,57,"College",13.34,1
"1544",309,2022,7.8,714,58,"College",13.74,0
"1545",309,2023,6.9,683,59,"College",7.28,0
"1546",310,2019,9.2,694,33,"Graduate",8.2,0
"1547",310,2020,4.5,641,34,"Graduate",2.78,1
"1548",310,2021,9.6,572,35,"Graduate",17.11,0
"1549",310,2022,5.1,666,36,"Graduate",4.17,0
"1550",310,2023,2.8,639,37,"Graduate",0,0
"1551",311,2019,6.3,635,32,"High School",7.93,0
"1552",311,2020,2.4,759,33,"High School",2.7,0
"1553",311,2021,5.7,693,34,"High School",5.86,0
"1554",311,2022,4.7,639,35,"High School",5.11,0
"1555",311,2023,8.4,555,36,"High School",22.78,0
"1556",312,2019,6.1,636,45,"Graduate",6.37,0
"1557",312,2020,5.1,700,46,"Graduate",3.73,0
"1558",312,2021,2.7,669,47,"Graduate",0,0
"1559",312,2022,5.2,664,48,"Graduate",4.83,0
"1560",312,2023,3.1,702,49,"Graduate",0,0
"1561",313,2019,3.8,642,37,"Graduate",1.99,0
"1562",313,2020,8.8,633,38,"Graduate",13.18,0
"1563",313,2021,5,637,39,"Graduate",3.49,0
"1564",313,2022,4.9,687,40,"Graduate",2.96,0
"1565",313,2023,5.3,637,41,"Graduate",3.85,0
"1566",314,2019,8.5,688,42,"High School",9.87,0
"1567",314,2020,1.1,589,43,"High School",2.27,0
"1568",314,2021,3.8,586,44,"High School",0.09,0
"1569",314,2022,1.8,656,45,"High School",0,0
"1570",314,2023,8.4,688,46,"High School",7.48,0
"1571",315,2019,5.2,630,28,"Graduate",4.57,0
"1572",315,2020,5.8,621,29,"Graduate",6.24,0
"1573",315,2021,4.6,508,30,"Graduate",5.19,0
"1574",315,2022,5.1,669,31,"Graduate",3.58,0
"1575",315,2023,2,605,32,"Graduate",0,0
"1576",316,2019,1.3,670,49,"High School",1.65,0
"1577",316,2020,1.2,721,50,"High School",0,0
"1578",316,2021,1.7,625,51,"High School",6.57,0
"1579",316,2022,4.3,685,52,"High School",3.06,0
"1580",316,2023,7.9,642,53,"High School",11.74,0
"1581",317,2019,7.7,668,36,"High School",11.19,0
"1582",317,2020,1.9,592,37,"High School",0,0
"1583",317,2021,9.7,671,38,"High School",16.84,0
"1584",317,2022,2.3,715,39,"High School",0,0
"1585",317,2023,5.4,740,40,"High School",3.84,0
"1586",318,2019,6.1,591,50,"High School",7.72,0
"1587",318,2020,9.4,677,51,"High School",9.55,0
"1588",318,2021,8.4,625,52,"High School",10.26,0
"1589",318,2022,5.8,676,53,"High School",4.74,0
"1590",318,2023,4.5,641,54,"High School",2.59,0
"1591",319,2019,5.9,638,55,"College",7.21,0
"1592",319,2020,8.2,684,56,"College",13.24,0
"1593",319,2021,6.6,687,57,"College",8.35,1
"1594",319,2022,1.9,664,58,"College",0,0
"1595",319,2023,2.7,673,59,"College",0.32,0
"1596",320,2019,8.6,669,42,"High School",10.93,0
"1597",320,2020,5.3,664,43,"High School",5.05,0
"1598",320,2021,8,655,44,"High School",10.21,0
"1599",320,2022,8.4,696,45,"High School",11.45,0
"1600",320,2023,3.7,685,46,"High School",3.41,0
"1601",321,2019,3,690,35,"High School",0,0
"1602",321,2020,6.6,705,36,"High School",9.67,0
"1603",321,2021,4.4,677,37,"High School",3.85,0
"1604",321,2022,9,642,38,"High School",19.21,0
"1605",321,2023,2.1,596,39,"High School",0,0
"1606",322,2019,2.4,626,54,"High School",0,0
"1607",322,2020,6.7,607,55,"High School",9.31,0
"1608",322,2021,2.7,635,56,"High School",0,0
"1609",322,2022,7,624,57,"High School",10.17,0
"1610",322,2023,5.6,640,58,"High School",6.07,0
"1611",323,2019,7.7,599,47,"High School",11.02,0
"1612",323,2020,4,619,48,"High School",0,0
"1613",323,2021,2,668,49,"High School",0,0
"1614",323,2022,4.6,661,50,"High School",3.32,0
"1615",323,2023,5.9,630,51,"High School",5.07,0
"1616",324,2019,7.7,701,42,"College",12.07,0
"1617",324,2020,2.6,568,43,"College",0,0
"1618",324,2021,6.3,674,44,"College",6.97,0
"1619",324,2022,5.5,728,45,"College",4.8,0
"1620",324,2023,9.4,630,46,"College",13.48,0
"1621",325,2019,9.2,669,30,"College",14.25,0
"1622",325,2020,2.4,622,31,"College",0,0
